RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
10049,49,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.5,2143.8,2.3,30,מעל שנה וחצי,7,,,,,41,225,935,4974.5,22.1,,12.6,32.9,21.4,35.5,17.1,10.4,,11.6,14.7,15.5,17.9,0,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10060,60,1,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.8,46.91,0.7,22,מעל שנה וחצי,1,,,,,1,6,3.2,31.6,5.3,,,3.2,,,,,,,15.6,,,,,,,,,,,,שישי - 06:00-08:59,2023,1
10066,66,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,רמת יוחנן,אזורי,מאסף,סדיר,עירוני,אוטובוס,2,3.5,112.15,0.4,16,מעל שנה וחצי,8,רמת יוחנן,,,,5,26,8.2,43.1,1.7,,,2.5,2.4,,0.4,,,,2.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10066,66,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,רמת יוחנן,קרית אתא,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,3.5,90.06,0.5,7,מעל שנה וחצי,4,רמת יוחנן,,,,5,26,9,45.6,1.8,,,2.2,3.6,,0.6,,,,0.6,,,,,,,,,,,,ימי חול - 09:00-11:59,2023,1
10070,70,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.7,291.99,1.4,31,מעל שנה וחצי,,,,,,5,30,65.6,406.9,13.6,,,11.5,,,5.8,16.1,,,,,15.8,,,,,,,,,,ימי חול - 19:00-23:59,2023,1
10070,70,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.6,403.03,1.5,32,מעל שנה וחצי,,,,,,7,42,110.7,615.6,14.7,,11.7,17.5,,,,,,4,10.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10070,70,3,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.5,2659.39,1.7,57,מעל שנה וחצי,,,,,,27,144,859.5,4520.7,31.4,,,14.8,32.1,45,27.6,,,,9.8,23.9,60.4,,,,,,,,,,שישי - 12:00-14:59,2023,1
10071,71,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,1418.6,1.1,26,מעל שנה וחצי,,,,,,29,159,295.4,1590.7,10,,,10.6,7,15.6,8.9,8.8,,,5.1,7.7,10.5,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10071,71,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.5,1502.51,1.1,26,מעל שנה וחצי,1,,,,,32,176,300.4,1627.9,9.2,,5.9,11.4,8.6,12.6,6.6,,,3.2,6.3,9.3,12.8,,,,,,,,,,שישי - 12:00-14:59,2023,1
10072,72,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,כפר חסידים א',עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,3798.4,1.6,44,מעל שנה וחצי,,,,,,40,224,1130.4,6123.5,27.3,,16.2,33.9,19.8,39.9,24.2,28.3,,12.7,17.5,18.3,29.1,,,,,,,,3.3,19,ימי חול - 12:00-14:59,2023,1
10072,72,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16,3796.56,1.6,45,מעל שנה וחצי,,,,,,41,227,1118.6,6085.1,26.8,,7.2,24.4,29.8,54.8,23,19.6,,3.2,18.7,26.5,31.4,,,,,,,,,21.6,ימי חול - 12:00-14:59,2023,1
10076,76,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18,4362.81,1.7,46,מעל שנה וחצי,2,,,,,44,243,1348.4,7402.3,30.5,,,30.4,25.6,53.1,21.8,22.6,,,21.6,28,39.2,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10076,76,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.7,4466.19,1.9,49,מעל שנה וחצי,4,,,,,43,239,1550.1,8431.3,35.3,,,31.3,32.9,51.9,28.7,40.4,,,22.2,24.3,43.7,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10077,77,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.9,2946.1,0.8,57,מעל שנה וחצי,2,,,,,29,157,456.2,2463.1,15.7,,,9.3,10.9,27,14.9,15.8,,,6,10.7,33.3,,,,,,,,,,שישי - 12:00-14:59,2023,1
10077,77,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.7,3318.26,1,61,מעל שנה וחצי,1,,,,,28,153,593.9,3280.4,21.4,,,21.2,20.8,31.9,14.5,17,,,16.5,23.4,34.9,,,,,,,,,,שישי - 12:00-14:59,2023,1
10078,78,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.2,1889.42,1.8,33,מעל שנה וחצי,1,,,,,31,169,646.1,3488.7,20.6,,,22.7,15.6,34.7,14.6,12.9,,,12.8,17.7,21,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10078,78,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.6,2014.38,1.7,32,מעל שנה וחצי,1,,,,,35,190,645.3,3450,18.2,,8.2,18.2,19.7,26.5,14.3,,,9,11.3,15.5,42.5,,,,,,,,,,שישי - 12:00-14:59,2023,1
10079,79,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.6,965.6,0.7,61,מעל שנה וחצי,,,,,,7,57,87.4,707.9,12.4,,,,,,,12.4,,,4.6,,41.5,7.1,,,,,7,29.9,8.5,12.6,שישי - 12:00-14:59,2023,1
10079,79,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.8,663.53,0.5,69,מעל שנה וחצי,,,,,,4,36,18.3,313.5,8.7,,,,,,0,6.1,,,,,10.4,,,,,,17.4,22.9,10.6,11.5,שבת - 12:00-14:59,2023,1
10080,80,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,19.8,246.56,0.9,22,מעל שנה וחצי,1,,,,,3,15,36.6,214.6,14.3,,,,,14.1,,,,,,,15.8,,,,,,,,,,שישי - 12:00-14:59,2023,1
10080,80,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,10.3,126.76,2.3,24,מעל שנה וחצי,1,,,,,2,12,47.8,285.5,23.8,,,23.9,,,,,,,23.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10081,81,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3,61.31,1.7,6,מעל שנה וחצי,,,,,,1,8,18.4,107,13.4,,,15.5,,2.9,,,,,,,15,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10081,81,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,3.4,34.45,3.5,4,מעל שנה וחצי,,,,,,2,10,23.9,119.5,12,,,,,12,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10082,82,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.3,44.02,4.4,37,מעל שנה וחצי,,,,,,1,6,39.1,195.5,32.6,,,,,26.1,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10082,82,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.7,87.93,4.8,26,מעל שנה וחצי,,,,,,2,12,73.3,419.3,34.9,,,36.7,,,,,,,26.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10083,83,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.9,107.72,5.9,10,מעל שנה וחצי,,,,,,2,12,105.9,632.8,52.7,,,53,,,,,,,51.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10084,84,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,5,11.4,460.94,1.4,22,מעל שנה וחצי,3,,,,,8,49,111.7,627.6,12.8,,,13.8,,17.5,0.1,,,,13.2,10.6,16,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10085,85,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,כפר ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,1.9,20.63,1.6,5,מעל שנה וחצי,1,,,,,2,11,5.9,33.7,3.1,,,,,3,,,,,,4.2,,,,,,,,,,,שישי - 09:00-11:59,2023,1
10085,85,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,9.5,307.3,1.7,30,מעל שנה וחצי,1,,,,,6,33,93.8,528.9,16,,,19.4,,11.9,,,,,21.2,17.6,,,,,,,,,,,שישי - 06:00-08:59,2023,1
10089,89,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.5,51.28,3.1,26,מעל שנה וחצי,,,,,,1,6,27.5,158.9,26.5,,,,,27.5,,,,,,21.4,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10089,89,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8,47.74,1.1,24,מעל שנה וחצי,,,,,,1,6,9.7,54.9,9.2,,,9.7,,,,,,,6.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10091,91,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.7,58.59,0.4,33,מעל שנה וחצי,,,,,,1,5,4.8,24,4.8,,,,,4.8,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10091,91,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.35,1,31,מעל שנה וחצי,1,,,,,1,6,10.4,61.1,10.2,,,10.4,,,,,,,9.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10092,92,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,כפר חסידים א',עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7,42.11,2.1,26,מעל שנה וחצי,1,,,,,1,6,17.7,90.1,15,,,,,17.7,,,,,,,1.6,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10092,92,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4,28.08,3.3,17,מעל שנה וחצי,,,,,,1,7,13.7,92.7,13.2,,,13.7,,,,,,,14.1,,10.1,,,,,,,,,,שישי - 06:00-08:59,2023,1
10093,93,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.3,37.89,3.6,21,מעל שנה וחצי,,,,,,1,6,17.8,134.9,22.5,,,,,17.8,,,,,,45.9,,,,,,,,,,,שישי - 09:00-11:59,2023,1
10093,93,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.6,39.44,3.1,23,מעל שנה וחצי,,,,,,1,6,20.6,122,20.3,,,20.6,,,,,,,19,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10096,96,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.8,238.5,1.3,31,מעל שנה וחצי,1,,,,,4,22,55.2,306.1,13.9,,,,,13.8,,,,,,11.1,19,,,,,,,,,,שישי - 12:00-14:59,2023,1
10096,96,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.8,224.46,3.5,30,מעל שנה וחצי,,,,,,4,23,138,784.4,34.1,,,34.5,,,,,,,31.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10097,97,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,14.6,305.73,1.3,65,מעל שנה וחצי,2,,,,,4,22,71.4,392.4,17.8,,,,,23.4,1.3,,,,,,17.7,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10098,98,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,14.5,86.99,1.9,24,מעל שנה וחצי,,,,,,1,6,28.2,165.9,27.6,,,,,28.2,,,,,,,22.5,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10098,98,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.6,81.87,1.9,20,מעל שנה וחצי,,,,,,1,6,27.3,157.4,26.2,,,27.3,,,,,,,20.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10099,99,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9,54.23,0.8,25,מעל שנה וחצי,,,,,,1,6,7.3,42.6,7.1,,,7.3,,,,,,,6.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10102,102,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,16.3,32.65,0.4,37,מעל שנה וחצי,,,,,,0,2,0.7,12.4,6.2,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10102,102,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,17.2,257.6,0.6,44,מעל שנה וחצי,,,,,,0,15,10,150.1,10,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10104,104,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,37.4,561.03,0.3,69,מעל שנה וחצי,,,,,,0,15,7.6,149.5,10,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10104,104,2,אגד תעבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,20.8,41.65,0.2,46,מעל שנה וחצי,,,,,,0,2,0.4,8,4,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10105,105,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,גבעת זאב,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,2,29.8,464.85,0.2,63,מעל שנה וחצי,,,,,,0,15,5.5,100.1,6.7,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10105,105,2,אגד תעבורה,עוטף ירושלים,י-ם,גבעת זאב,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,28.8,57.5,0.2,54,מעל שנה וחצי,,,,,,0,2,0.3,11.8,5.9,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10106,106,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,282.91,0.9,65,מעל שנה וחצי,,,,,,0,13,13.8,253.8,19.5,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10106,106,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.1,42.17,0.5,61,מעל שנה וחצי,,,,,,0,2,1.7,22.1,11,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10107,107,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.4,42.78,0.1,45,מעל שנה וחצי,,,,,,0,2,0.3,4,2,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10107,107,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,23.9,310.93,0.2,55,מעל שנה וחצי,,,,,,0,13,5.3,74.6,5.7,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
10109,109,1,קווים,חשמונאים,י-ם,נוף איילון,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,39,468.55,0.5,10,מעל שנה וחצי,,,,,,2,12,37.6,217.6,18.1,,,25.7,,,8.7,,,,16,,13.6,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10109,109,2,קווים,חשמונאים,י-ם,ירושלים,נוף איילון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,38.7,619.74,0.4,11,מעל שנה וחצי,,,,,,3,16,43.7,263.4,16.5,,,,,16.8,14.4,12.5,,,,,,0.1,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10110,110,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,33.3,3526.09,0.3,30,מעל שנה וחצי,,,,,,18,102,212.5,1151.7,11.3,,0.9,10.4,7.4,15.1,17.9,10.3,,,4.6,16.6,10.4,,,,,,,,6.5,6,ימי חול - 15:00-18:59,2023,1
10110,110,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,5,33.2,3913.79,0.2,31,מעל שנה וחצי,,,,,,20,112,177.7,926.6,8.3,,,17.9,11.7,9.9,5.9,4,,,5.8,7.3,3.9,,,,,,,,,1.2,ימי חול - 06:00-08:59,2023,1
10112,112,1,אגד,"רשל""צ פרברי",מרכז,תל אביב יפו,פלמחים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.9,155.69,0.5,13,מעל שנה וחצי,,,,,,1,6,14.1,70.5,11.8,,,13.5,0.6,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10115,115,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,8981.12,2.6,45,מעל שנה וחצי,,,,,,103,583,4027,22964.4,39.4,,9.3,33.4,38.5,67.3,32.9,27.6,,9,30,45.2,64.1,33.3,,,,,,,40.1,25.9,ימי חול - 12:00-14:59,2023,1
10115,115,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,15.4,8458.91,2.8,49,מעל שנה וחצי,,,,,,97,551,4148.5,23620.7,42.9,,12.3,42.4,43.5,74.6,33,22.4,,5.2,34.9,49.9,74.9,15,,,,,,,44.2,23.9,שישי - 12:00-14:59,2023,1
10116,116,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,374.78,0.3,25,מעל שנה וחצי,,,,,,2,10,21.9,109.5,11,,0.1,21.8,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10116,116,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,375.04,0.2,25,מעל שנה וחצי,1,,,,,2,10,13.7,68.5,6.8,,,,,8,5.7,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10120,120,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.6,225.71,0.6,53,מעל שנה וחצי,,,,,,2,10,29.2,146,14.6,,,,,,14.6,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,1
10120,120,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,23,598.08,0.7,50,מעל שנה וחצי,,,,,,5,26,78.8,405.1,15.6,,0,27.3,12.1,,,,,,11.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10122,122,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.2,780.28,0.7,56,מעל שנה וחצי,,,,,,5,25,101.9,509.5,20.4,,,,,29,18.2,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10122,122,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.6,980.07,0.8,56,מעל שנה וחצי,,,,,,6,31,149.9,767.1,24.7,,16.4,29.3,,,,,,,17.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10123,123,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.2,9358.1,2.2,44,מעל שנה וחצי,,,,,,95,541,3637.5,20458.2,37.8,,11.6,34.8,30,63.9,36.9,33.8,,7.5,27.9,37.4,53.5,20.7,,,,,,,23.9,29.3,ימי חול - 12:00-14:59,2023,1
10123,123,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,18.2,9642.78,2.1,42,מעל שנה וחצי,,,,,,89,509,3608.4,20377.8,40,,18.1,43.2,36.6,63.8,35.9,30.6,,19.7,33.9,36.8,52,20,,,,,,,35.4,30.3,ימי חול - 12:00-14:59,2023,1
10124,124,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,26.8,1259.08,0.8,59,מעל שנה וחצי,,,,,,9,47,191.7,998.1,21.2,,,,,42.7,14.3,20.7,,,,,19.8,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10124,124,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,27.4,1696.69,0.9,58,מעל שנה וחצי,,,,,,12,62,293.1,1501.9,24.2,,3,31.4,20.2,,20.8,,,,17.9,18.5,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10129,129,1,דן,תל אביב,גוש דן,תל אביב יפו,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.3,6476.21,2,50,מעל שנה וחצי,,,,,,53,291,2397.5,13091.8,45,,0.9,30.7,30.1,77.1,47.1,46.9,,0.4,20.9,41.1,73.4,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
10129,129,2,דן,תל אביב,גוש דן,ראשון לציון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.1,7615.53,1.9,53,מעל שנה וחצי,,,,,,63,345,2647.1,14624.5,42.4,,9.8,49.7,40.2,52.7,29.5,76.2,,7.4,34.8,53.8,70.1,,,,,,,,,,ימי חול - 19:00-23:59,2023,1
10130,130,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מטה בנימין,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.3,535.92,0.3,12,מעל שנה וחצי,1,,,,,7,35,29.9,149.5,4.3,,,5.2,3,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
10130,130,2,אגד תעבורה,עוטף ירושלים,י-ם,מטה בנימין,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.1,545.22,0.2,12,מעל שנה וחצי,1,,,,,7,36,22.4,113.1,3.1,,,,,5.8,2.5,0.9,,,,,1.1,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
