RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
19074,74,1,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,16.4,98.45,0.5,30,מעל שנה וחצי,,,1,6,8.5,47.9,8.0,,,8.5,,,,,,,5.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19074,74,2,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.5,50.85,1.2,16,מעל שנה וחצי,,,1,6,10.3,63.0,10.5,,,,,10.3,,,,,,,11.5,,,,,,,,,,שישי - 12:00-14:59,2022,4
19075,75,1,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,17.2,7865.09,4.2,47,לפני 14 חודשים,3.0,,78,456,5988.900000000001,33112.100000000006,72.6,,32.4,95.3,87.0,116.3,64.1,50.7,,22.7,56.5,71.6,69.0,,,,,,,,13.0,27.9,ימי חול - 12:00-14:59,2022,4
19075,75,2,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,17.2,8166.68,4.3,44,לפני 14 חודשים,2.0,,82,475,6384.299999999999,34957.899999999994,73.6,,16.3,61.8,64.7,139.8,74.1,61.9,,23.1,33.8,61.2,83.9,,,,,,,,12.2,34.0,ימי חול - 12:00-14:59,2022,4
19076,76,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,שדות ים,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,22.7,747.68,0.3,42,מעל שנה וחצי,,,6,33,42.5,232.4,7.0,,,10.2,5.1,8.5,5.2,3.4,,,11.7,4.9,3.3,,,,,,,,,,שישי - 06:00-08:59,2022,4
19076,76,2,קווים,חדרה-נתניה,מטרופולין חיפה,שדות ים,חדרה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,23.0,1035.54,0.2,39,מעל שנה וחצי,1.0,,8,45,35.8,196.8,4.4,,,4.8,3.9,7.0,2.2,4.0,,,2.0,2.0,9.7,,,,,,,,,,שישי - 12:00-14:59,2022,4
19079,79,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קצרין,גשור,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,50.8,254.15,0.3,24,לפני 14 חודשים,,,1,5,14.6,73.0,14.6,,,,,14.6,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19079,79,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,גשור,קצרין,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,51.2,255.85,0.5,24,לפני 14 חודשים,,,1,5,26.0,130.0,26.0,,,25.0,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19081,81,1,אגד,רחובות עירוני,מרכז,ראשון לציון,נס ציונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,12.2,73.47,0.7,19,מעל שנה וחצי,3.0,,1,6,8.3,49.1,8.2,,,8.3,,,,,,,7.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19081,81,2,אגד,רחובות עירוני,מרכז,נס ציונה,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.9,71.47,0.7,20,מעל שנה וחצי,1.0,,1,6,8.6,51.5,8.6,,,,,8.6,,,,,,,8.5,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19084,84,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,9.5,94.88,1.2,24,מעל שנה וחצי,,,2,10,22.9,114.5,11.4,,,,,11.4,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19084,84,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,7.3,72.76,3.9,24,מעל שנה וחצי,,,2,10,56.4,282.0,28.2,,,28.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19086,86,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,6.7,66.98,0.6,21,מעל שנה וחצי,,,2,10,8.1,40.5,4.0,,,,,4.0,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19086,86,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,2,3.9,97.84,3.2,18,מעל שנה וחצי,,,4,20,62.0,310.0,15.5,,,15.5,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19094,94,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,אעבלין,כאבול,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,16.5,197.84,1.1,15,מעל שנה וחצי,,,2,12,34.2,210.1,17.5,,,,,21.4,,,,,,,6.5,,,,,,,13.0,,,ימי חול - 12:00-14:59,2022,4
19094,94,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,כאבול,אעבלין,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,14.8,177.11,1.3,12,מעל שנה וחצי,,,2,12,37.6,236.5,19.7,,,23.5,,,,,,,7.1,,,,,,,17.2,,,,,ימי חול - 06:00-08:59,2022,4
19095,95,1,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,ראשון לציון,אזור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,24.4,6084.56,1.0,61,מעל שנה וחצי,1.0,,46,249,1173.9,6363.8,25.6,,2.8,26.1,20.5,39.9,21.6,24.1,,1.0,18.6,21.4,46.9,,,,,,,,,,שישי - 12:00-14:59,2022,4
19095,95,2,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,אזור,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,24.8,5732.75,1.1,59,מעל שנה וחצי,3.0,,43,236,1192.6999999999998,6511.999999999999,27.6,,1.0,32.8,24.6,43.2,22.6,18.8,,0.0,24.6,20.3,41.9,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19096,96,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,3.3,13.3,6.1,9,מעל שנה וחצי,,,1,4,13.7,80.5,20.1,,,,,22.8,,,,,,12.0,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19096,96,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,3.3,19.58,2.5,11,מעל שנה וחצי,,,1,6,8.4,49.9,8.3,,,8.4,,,,,,,7.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19099,99,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,נהריה,בינעירוני,מהיר,תלמידים,בינעירוני,אוטובוס,1,27.0,162.01,1.3,20,מעל שנה וחצי,,,1,6,36.4,213.8,35.6,,,,,36.4,,,,,,,21.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19099,99,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,נהריה,חיפה,בינעירוני,מהיר,תלמידים,בינעירוני,אוטובוס,1,23.2,138.98,1.1,4,מעל שנה וחצי,,,1,6,27.9,154.5,25.8,,,27.9,,,,,,,15.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19112,112,1,תנופה,פרוזדור ירושלים,י-ם,בית דגן,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,53.3,799.86,0.1,10,מעל שנה וחצי,,,3,15,15.7,78.5,5.2,,,5.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19112,112,2,תנופה,פרוזדור ירושלים,י-ם,ירושלים,בית דגן,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,53.3,1066.98,0.1,10,מעל שנה וחצי,,,4,20,14.5,72.5,3.6,,,,,2.0,3.5,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
19131,131,2,קווים,חדרה-נתניה,מרכז,נתניה,כפר יונה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,14.8,3385.77,0.9,26,מעל שנה וחצי,,,40,229,562.8000000000001,3052.3000000000006,13.3,,,11.8,11.2,34.0,13.3,8.5,,,7.0,9.6,15.2,,,,,,,,1.8,3.7,ימי חול - 12:00-14:59,2022,4
19139,139,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,תרדיון,טל אל,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,41.5,1617.95,0.0,30,מעל שנה וחצי,,,7,39,12.0,65.2,1.7,,1.0,1.6,2.8,,1.3,1.2,,,3.0,1.2,1.0,,,,,,,,,0.0,שישי - 06:00-08:59,2022,4
19139,139,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,טל אל,תרדיון,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,39.8,1352.89,0.0,31,מעל שנה וחצי,,,6,34,10.2,59.1,1.7,,1.5,2.3,2.4,2.6,,0.7,,,2.8,2.3,3.0,,,,,,,,,0.0,שישי - 12:00-14:59,2022,4
19141,141,1,קווים,חדרה-נתניה,מרכז,כפר יונה,נתניה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,16.8,2341.18,0.9,36,מעל שנה וחצי,,,23,139,403.0,2198.0,15.8,,9.6,20.0,15.0,39.9,13.9,9.4,,2.5,8.8,16.0,10.5,,,,,,,,6.9,2.7,ימי חול - 12:00-14:59,2022,4
19142,142,1,מטרופולין,הנגב,הדרום,באר שבע,רמת הנגב,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,83.5,5297.22,0.2,31,מעל שנה וחצי,1.0,,9,62,175.5,928.4,15.0,,,8.8,17.7,14.0,13.0,,,,50.9,,,,,,,,,,,,שישי - 06:00-08:59,2022,4
19142,142,2,מטרופולין,הנגב,הדרום,רמת הנגב,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,81.7,4177.88,0.1,29,מעל שנה וחצי,1.0,,8,51,106.1,593.6,11.6,,,10.7,19.5,18.1,4.2,3.7,,,16.8,14.7,,,,,,,,,,,ימי חול - 09:00-11:59,2022,4
19171,171,1,קווים,חדרה-נתניה,מטרופולין חיפה,פוריידיס,ג'סר א זרקא,בינעירוני,מהיר,סדיר,בינעירוני,מיניבוס,2,19.5,1682.63,0.4,28,מעל שנה וחצי,,,15,87,114.3,602.6,6.9,,2.6,1.7,4.8,21.8,4.8,5.7,,1.4,1.0,3.5,7.2,,,,,,,,,1.3,ימי חול - 12:00-14:59,2022,4
19171,171,2,קווים,חדרה-נתניה,מטרופולין חיפה,ג'סר א זרקא,פוריידיס,בינעירוני,מהיר,סדיר,בינעירוני,מיניבוס,2,20.6,1757.8300000000002,0.4,31,מעל שנה וחצי,,,15,86,123.5,672.7,7.8,,0.8,33.6,6.4,6.5,5.5,2.0,,1.5,15.0,5.6,2.7,,,,,,,,,1.9,ימי חול - 06:00-08:59,2022,4
19200,200,3,אגד,"רשל""צ פרברי",גוש דן,ראשון לציון,ראשון לציון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,35.2,16001.9,0.2,16,לפני 7 חודשים,,,91,455,541.0,2705.0,5.9,,1.6,9.6,4.1,5.0,6.4,4.9,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19205,205,1,קווים,אונו-אלעד,גוש דן,יהוד מונוסון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.9,3986.79,1.5,28,מעל שנה וחצי,,,41,223,1140.8,6082.7,27.3,,17.6,40.9,21.3,39.1,20.1,16.0,,0.0,18.9,18.3,31.1,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
19205,205,2,קווים,אונו-אלעד,גוש דן,תל אביב יפו,יהוד מונוסון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.4,4174.76,1.6,32,מעל שנה וחצי,,,42,227,1235.1,6572.500000000001,29.0,,,29.4,17.2,46.7,31.7,22.6,,,19.6,17.7,34.7,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19279,279,1,קווים,אונו-אלעד,גוש דן,אלעד,פתח תקווה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,21.9,4449.15,1.1,45,מעל שנה וחצי,,,36,203,868.1,4827.0,23.8,,2.0,32.0,19.7,27.6,23.5,15.6,,,15.9,20.6,41.2,,,,,,,,19.0,23.3,שישי - 12:00-14:59,2022,4
19279,279,2,קווים,אונו-אלעד,גוש דן,פתח תקווה,אלעד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,21.8,4227.84,1.0,46,מעל שנה וחצי,,,35,194,754.8,4124.3,21.3,,,14.6,13.3,32.9,19.0,19.1,,,10.5,11.3,60.0,,,,,,,,1.2,16.8,שישי - 12:00-14:59,2022,4
19302,302,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,דייר אל אסד,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,29.9,2830.9300000000003,0.1,44,מעל שנה וחצי,14.0,,16,95,49.5,282.6,3.0,,,5.0,2.8,5.9,2.1,1.0,,,3.4,1.5,5.6,1.8,,,,,,,,0.7,ימי חול - 12:00-14:59,2022,4
19302,302,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,דייר אל אסד,עכו,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,29.5,2829.18,0.1,46,מעל שנה וחצי,14.0,,16,96,40.3,232.6,2.4,,0.0,4.2,2.7,3.8,1.5,1.3,,0.0,2.6,4.0,2.1,,,,,,,,2.0,0.6,ימי חול - 06:00-08:59,2022,4
19311,311,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,הושעיה,רמת ישי,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,32.3,1582.21,0.1,14,לפני 4 חודשים,4.0,"הושעיה, חנתון",9,49,22.1,131.7,2.7,,1.5,1.7,2.1,3.8,3.6,1.0,,,13.5,2.7,2.3,,,,,,,,,,שישי - 06:00-08:59,2022,4
19311,311,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,רמת ישי,הושעיה,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,32.9,1612.3,0.1,15,לפני 4 חודשים,4.0,"חנתון, הושעיה",9,49,19.8,108.2,2.2,,,1.3,1.8,5.8,1.6,2.2,,,1.0,1.3,3.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19320,320,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,עמק יזרעאל,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,40.7,1384.17,0.1,54,מעל שנה וחצי,1.0,גבעת אלה,6,34,31.6,169.8,5.0,,0.0,6.6,6.9,5.9,5.5,,,0.0,6.0,1.0,4.8,,,,,,,,,,ימי חול - 09:00-11:59,2022,4
19320,320,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,חיפה,עמק יזרעאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,41.7,1418.04,0.1,46,מעל שנה וחצי,1.0,גבעת אלה,6,34,21.8,120.7,3.6,,,2.1,3.8,,5.1,4.8,,,1.8,,4.0,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
19340,340,1,מטרופולין,הנגב,הדרום,מצפה רמון,אילת,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,158.9,3495.82,0.0,29,מעל שנה וחצי,,,4,22,20.1,113.9,5.2,,,5.0,,7.9,2.1,,,,6.3,7.1,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19340,340,2,מטרופולין,הנגב,הדרום,אילת,מצפה רמון,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,161.4,3551.37,0.0,27,מעל שנה וחצי,,,4,22,19.4,106.5,4.8,,,,4.4,7.9,3.6,,,,,4.1,5.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
19380,380,1,קווים,אונו-אלעד,גוש דן,אלעד,בני ברק,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,24.7,364.79,0.8,33,מעל שנה וחצי,,,0,15,1.0,290.5,19.4,,,,,,,,,,,0.0,27.2,,,,,,,,11.1,16.7,שישי - 12:00-14:59,2022,4
19380,380,2,קווים,אונו-אלעד,גוש דן,בני ברק,אלעד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,26.0,700.89,0.6,35,מעל שנה וחצי,,,0,27,8.0,410.9,15.2,,,,,,,,,,,6.3,21.8,,,,,,,,7.2,12.3,שישי - 12:00-14:59,2022,4
19383,383,1,קווים,חשמונאים,י-ם,מודיעין עילית,גבעת זאב,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,31.3,62.65,1.4,8,מעל שנה וחצי,,,0,2,0.0,86.4,43.2,,,,,,,,,,,,80.4,,,,,,,,,6.0,שישי - 12:00-14:59,2022,4
19383,383,2,קווים,חשמונאים,י-ם,גבעת זאב,מודיעין עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,37.7,113.07,1.2,36,מעל שנה וחצי,,,0,3,0.0,135.6,45.2,,,,,,,,,,,,16.7,,,,,,,,,59.4,שבת - 19:00-23:59,2022,4
19680,680,1,קווים,חשמונאים,י-ם,מודיעין עילית,צפת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,188.6,377.27,0.2,29,מעל שנה וחצי,,,0,2,0.0,67.0,33.5,,,,,,,,,,,,,,,,,,,,,33.5,שבת - 19:00-23:59,2022,4
19680,680,2,קווים,חשמונאים,י-ם,צפת,מודיעין עילית,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,187.8,187.83,0.3,27,מעל שנה וחצי,,,0,1,0.0,47.7,47.7,,,,,,,,,,44.4,,,,,,,,,,,,שישי - 06:00-08:59,2022,4
19978,978,1,אגד,חיפה-שרון-ירושלים,בין מחוזי,חיפה,בית שמש,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,156.8,1254.62,0.1,32,מעל שנה וחצי,,,0,8,2.0,126.6,15.8,,,,,,,,,,7.4,,19.6,,,,,,,,0.0,31.3,שבת - 19:00-23:59,2022,4
19978,978,2,אגד,חיפה-שרון-ירושלים,בין מחוזי,בית שמש,חיפה,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,154.8,1238.56,0.1,37,מעל שנה וחצי,,,0,8,3.0,129.5,16.2,,,,,,,,,,11.2,,15.7,,,,,,,,1.4,29.0,שבת - 19:00-23:59,2022,4
20005,5,1,אגד,"רשל""צ עירוני",גוש דן,באר יעקב,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,20.7,6796.82,1.5,48,מעל שנה וחצי,4.0,,58,328,1894.6,10374.1,31.6,,13.1,33.2,35.4,54.4,24.5,15.6,,10.6,22.0,33.0,32.4,,,,,,,,,9.0,ימי חול - 12:00-14:59,2022,4
20005,5,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,באר יעקב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.2,6085.45,1.5,48,מעל שנה וחצי,8.0,,56,317,1647.3,9018.0,28.4,,4.3,31.5,29.1,47.8,23.3,17.1,,0.8,15.6,27.3,38.8,,,,,,,,5.4,9.5,ימי חול - 12:00-14:59,2022,4
20009,9,1,סופרבוס,העמקים,מטרופולין חיפה,נופית,כפר יהושע,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,22.0,2146.88,0.4,71,מעל שנה וחצי,,,17,97,152.0,835.6,8.6,,1.4,7.6,6.4,12.6,9.5,10.0,,,3.2,8.7,10.2,,,,,,,,,3.1,ימי חול - 12:00-14:59,2022,4
20009,9,2,סופרבוס,העמקים,מטרופולין חיפה,כפר יהושע,נופית,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,22.3,2033.63,0.3,71,מעל שנה וחצי,1.0,,16,91,118.7,683.2,7.5,,,7.0,5.8,12.2,6.6,5.6,,,3.8,6.8,16.8,,,,,,,,,3.8,שישי - 12:00-14:59,2022,4
20012,12,1,דן בדרום,צפון הנגב,הדרום,אשכול,פרי גן,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,2,34.1,1806.45,0.1,16,מעל שנה וחצי,10.0,"שדי אברהם, יתד, יבול, תלמי יוסף, פרי גן",9,53,18.200000000000003,101.90000000000002,1.9,,,1.5,2.1,3.2,1.6,1.7,,,,1.7,1.5,0.0,,,,,,,,1.5,ימי חול - 12:00-14:59,2022,4
20012,12,2,דן בדרום,צפון הנגב,הדרום,פרי גן,אשכול,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,2,33.1,1794.64,0.1,19,מעל שנה וחצי,10.0,"פרי גן, תלמי יוסף, יבול, יתד, שדי אברהם",9,54,19.1,110.29999999999998,2.0,,1.2,2.7,2.3,1.5,2.2,,,1.0,3.2,2.0,1.1,,,,,,,,2.3,0.5,שישי - 06:00-08:59,2022,4
20016,16,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,נוף הגליל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.4,3116.38,0.9,48,מעל שנה וחצי,,,29,190,468.8,2918.2,15.4,,,22.8,19.3,23.3,14.3,4.1,,,17.0,19.2,14.2,,,,,10.6,18.7,13.5,9.9,4.5,ימי חול - 12:00-14:59,2022,4
20016,16,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,נוף הגליל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.5,2936.83,1.2,48,מעל שנה וחצי,,,29,190,549.7,3407.0,17.9,,,20.0,18.9,40.4,15.6,5.1,,,15.5,16.0,31.1,,,,,4.8,12.8,21.3,14.3,7.1,ימי חול - 12:00-14:59,2022,4
20020,20,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,עין מאהל,נצרת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,5,12.1,3698.0299999999993,0.8,57,מעל שנה וחצי,3.0,,44,286,491.8,3076.2,10.8,,2.8,19.0,9.5,20.1,6.5,1.9,,2.4,8.7,10.5,11.0,7.0,2.2,,1.8,6.7,8.6,8.8,4.9,1.4,ימי חול - 12:00-14:59,2022,4
20020,20,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,עין מאהל,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,3,11.4,3423.87,0.8,51,מעל שנה וחצי,,,42,275,412.3,2716.8,9.9,,2.2,8.9,7.7,23.2,7.5,5.6,,1.0,4.1,7.1,18.3,6.5,7.0,,0.0,2.1,7.0,14.2,6.3,4.4,ימי חול - 12:00-14:59,2022,4
20021,21,1,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.7,1583.4,1.3,17,מעל שנה וחצי,2.0,,42,237,389.5,2057.8,8.7,,17.4,16.6,8.3,10.8,7.2,2.3,,1.9,5.1,5.0,4.3,,,,,,,,,2.8,ימי חול - 04:00-05:59,2022,4
20021,21,2,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.9,1377.08,1.4,15,מעל שנה וחצי,1.0,,36,199,359.79999999999995,1908.5,9.6,,,,4.7,16.0,11.6,7.4,,,1.0,3.1,7.8,,,,,,,,,6.6,ימי חול - 12:00-14:59,2022,4
20023,23,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,נהריה,חניתה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,17.3,587.69,0.4,26,מעל שנה וחצי,,,6,34,47.4,252.4,7.4,,1.6,4.4,2.6,19.3,9.8,,,1.8,3.0,5.3,,,,,,,,,,5.3,ימי חול - 12:00-14:59,2022,4
20023,23,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,חניתה,נהריה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,17.4,677.78,0.3,25,מעל שנה וחצי,,,7,39,32.3,177.9,4.6,,,3.4,,6.8,4.8,2.5,,,4.4,,3.8,,,,,,,,,3.7,ימי חול - 12:00-14:59,2022,4
